Man kann es ja mal versuchen.	29
Plötzlich stand dieser gut aussehende, junge Mann vor mir.	58
Diesen Vorfall sollten beide am besten schnell vergessen.	57
Das heißt, es sind sogenannte Beschleunigungsgesetze, damit man schneller auch die rechtlichen Entscheidungen bekommt.	118
Der Mann ist vom Leben gezeichnet.	34
Wenn jeder Kollege zu seinem Geburtstag Kuchen mitbringt, wird die ganze Firma fett.	84
Armut dürfte nicht der Grund für diese ungewöhnliche Behausung sein.	68
Keine Religion, in die man erst als Erwachsener eintreten kann, hat sich etablieren können.	91
Sauna ist aktuell zweiundfünfzig Grad.	38
olive,	6
Eine Fernbedienung lege ich nur wieder irgendwo ab und vergesse dann wo.	72
Das Rote Rathaus steht in der Nähe zum Alexanderplatz.	54
Zweitausendfünfzig wird ein Team aus Robotern die menschlichen Fußballweltmeister schlagen.	91
Ihm fehlt die nötige Coolness.	30
Ich mache diese Besuche, damit ich nicht nur theoretisch über die Gesetze nachdenke, sondern einfach auch Menschen treffe, die sich der Verantwortung stellen.	158
Die Luft rotiert mit der Erde mit.	34
Je weniger davon wissen, desto sicherer ist es.	47
Dabei möchte ich nicht gefilmt werden!	38
Durch die intensive Berichterstattung könnten Nachahmer inspiriert werden.	74
Ursprünglicher Sinn des Friesengiebels war der Brandschutz.	59
Die alten Geräte sind ausgemustert.	35
Lieber kurz und zackig als lang und tappig.	43
Herr Kaminski und seine Gattin sind auffällig kamerascheu.	58
Die medizinische Versorgung schwangerer Menschen ist vielerorts unzureichend.	77
Ich verstehe nicht was du von mir willst.	41
Nach dem Frühstück liegen überall Krümel auf dem Boden.	55
Nein, das geht zu weit!	23
Machen Sie die Aufkleber nicht wieder ab!	41
Im Gemeindehaus gibt es dann noch Kaffee und Kuchen.	52
Wenn die feuchten Klamotten zu lange herumliegen, riechen sie muffig.	69
Ich will die Hände sehen!	25
Auch sie wird die Tastenkombis alle noch lernen.	48
Irgendwie klemmte der Kater zwischen Türrahmen und Tür fest.	60
Jedes Mal weicht der alte Höpfner vom Manuskript ab!	52
Na ja, deine Familie wird dich schon nicht verstoßen.	53
Und das ist auch gut so.	24
Warum das Frühwarnsystem ausgefallen ist, ist unergründlich.	60
Das subjektive Empfinden dafür ist dann gestört.	48
Kann mir Mal jemand die Butter reichen?	39
Was für ein Ding?	17
Doch damit nicht genug.	23
deaktivieren	12
Datenschutz ist wie Umweltschutz.	33
Nur wenn die jungen Menschen sich besser kennen lernen, dann wird es auch gelingen, mehr Verständnis für die Lebenssituationen in unseren jeweiligen Ländern zu erreichen.	170
Gestern war sie noch im Kleingarten und hat Unkraut gejätet.	60
Kennst du Leute aus der Community?	34
Zu welchem Club ist Janka Sommerfeld gegangen?	46
Es ist nicht als Blaupause gedacht, eher als Inspiration.	57
Wie zäume ich ein Pferd von hinten auf?	39
welcher künstler ist das	24
Dazu wollte man uns keine Auskunft geben.	41
Im Hintergrund brummt der Stromkasten.	38
Hört mal auf mit dem Geplänkel.	31
Die Alternative für Deutschland ist ziemlich umstritten.	56
Deine Zahl ist einundzwanzig	28
Ein solcher Automatismus wurde noch nicht nachgewiesen.	55
Sie haben eine WhatsApp-Gruppe für das neue Baugebiet generiert.	64
Ich glaube, mein Schwein pfeift!	32
Was macht eigentlich gerade der kleine Timmy?	45
Die ganze Zeit frage ich mich schon, was dieses blinkende Lämpchen zu bedeuten hat.	83
Respekt, dass sie sich das traut!	33
Dieser Schemel ist total kippelig.	34
Auf der anderen Seite wissen wir: Wenn man es geschickt macht, entstehen aus jedem neuen Internetprodukt auch wieder neue Arbeitsplätze.	136
Wir vermuten mittlerweile, dass einfach alles kaputt ist.	57
Meiner ist der braune und Dörte gehört der gelbe.	49
Ja, schon irgendwie.	20
Auch Strategien, seine Sucht zu verbergen, werden dabei offengelegt.	68
Unmotiviert und widerwillig gab Anette nur einsilbige Antworten.	64
Ja genau, Sie suchen mich!	26
American Football ist eine Sportart aus Amerika.	48
Kinder haben Krebse gefangen und verkaufen diese am Strand.	59
Videotheken haftete früher ein schmuddeliges Image an.	54
Wenn du mich fragst, sind das alles Verbrecher!	47
Reißen Sie sich bitte ein Warteticket ab.	41
Deshalb arbeiten wir im Rahmen unserer Digitalen Agenda genau an diesem Thema und werden dazu dieses Jahr auch noch Vorschläge machen.	134
Hip-Hop und Heavy Metal sind dagegen absolut harmlos.	53
Schon Säuglinge haben einen Greifreflex.	40
In Polen ist die Gesetzgebung weniger liberal.	46
Blitzschnell zog der Bandit seinen Revolver aus dem Holster.	60
Mein Mund spricht immer die Wahrheit.	37
Warum nämlich?	14
ändere deine Augen in ein lila Farbe	36
Sie haben bei der Eheschließung, während der Ehe und bei deren Auflösung gleiche Rechte.	88
Ein paar Offizielle heucheln noch kurz Betroffenheit, bevor sie im Hubschrauber davonfliegen.	93
Jetzt bringt es nichts mehr.	28
Die Baustelle behinderte den ganzen Feierabendverkehr.	54
Wie heißt die Musik der Krönungzeremonie, wer komponierte sie und wo wurde er geboren?	86
Für den Antrieb sorgten Vierzylindermotoren.	44
Wir haben die Deutsch-Israelischen Regierungskonsultationen ins Leben gerufen, um einfach deutlich zu machen, in welcher Breite die Beziehungen da sind.	152
Da wähle ich lieber gleich das Original.	40
Und mit der Gesellschaft erst!	30
Da saß also dieser Junge mutterseelenallein auf einem Stein.	60
Schreibt man das so?	20
Stilistisch legte die Künstlerin besonderes Augenmerk auf die Lianen.	69
Wenn Sie mir noch einmal dazwischenreden, schmeiße ich Sie aus meiner Sendung!	78
In der Wüste Gobi gibt es kein Wasser, aber viel Sand.	54
Zweitens ist ja das, was jetzt in Brüssel mit den einheitlichen Beihilferichtlinien diskutiert wurde, schon ein erster Schritt in Richtung auch vergleichbarer Förderrichtlinien.	177
Meine Platform Version ist neunzehn punkt zwei.	47
Ich weiß, ihr habt bereits alle Hände voll zu tun.	50
Wo der hintritt, wächst kein Gras mehr.	39
Ein Tipp: Es hat nichts mit der Kleidung zu tun.	48
Wartet auf mich!	16
Löblich ist hingegen, dass die Mahlzeit in mundgerechte Happen zerkleinert wurde.	81
Ein Krankenwagen steckt im Stau fest.	37
Menschen wurden als Unterhaltungsobjekte an europäische Höfe verschleppt.	73
Reine Gewöhnungssache.	22
Der Kunde verlangt einen Umtausch.	34
Auf wie viel Minuten muss ich den Timer einstellen?	51
Unsere robuste Technik funktioniert immer, sogar im Weltraum.	61
Bei Deutsch-Chinesischen Begegnungen haben wir immer auch Wirtschaftsforen, und es gibt einen sehr engen Dialog zwischen der Politik und der Wirtschaft auf beiden Seiten.	170
Das eine ist, dass wir die Vereinbarkeit von Beruf und Familie besser fördern, weil glückliche, zufriedene Eltern auch für Kinder gut sind.	139
Dieser Krimi wird allen als unrühmliches Beispiel in Erinnerung bleiben.	72
Ich fühle mich diskriminiert!	29
Ein Wort hätte gereicht.	24
Die Bundesregierung wird in einem Jahr überprüfen, welche der Selbstverpflichtungen eingehalten wurden und an welchen wir noch weiter arbeiten müssen.	150
Frau Weber ist mit einer einzigartigen Gabe gesegnet.	53
Politiker, die stets ihr Fähnlein nach dem Winde drehen, sind unwählbar.	72
Wenn wir sowohl die standardsprachliche als auch die umgangssprachliche Form verwenden, hat dies Konsequenzen.	110
Möchtest du dir auch einen Smoothie mixen?	42
Heute Nacht, beziehungsweise heute Morgen hatte ich einen Traum von meinem ehemaligen Lieblingslehrer.	102
Er bewegt sich nah an der Grenze des Erlaubten.	47
Um dreiviertel zehn wollen wir bei euch sein.	45
Sammlern fällt es schwer, sich von Dingen zu trennen.	53
Auf diesem grässlichen Schandfleck der Stadt will niemand ein Grundstück kaufen.	80
Großstädter legen mehr Wege zu Fuß zurück.	42
Nur wenige Menschen wissen davon.	33
Witz	4
Freitag,	8
Unentschuldigte Fehlstunden im Zeugnis sollte man vermeiden.	60
Kennst du dich aus mit nordischer Mythologie?	45
Ich meine, die Türkei war Gegenstand eines Anschlags eines schrecklichen terroristischen Anschlags: in Ankara, bereits im Herbst letzten Jahres.	144
Überschreibe deine wertvollsten Erinnerungen nicht mit schlechten Kopien.	73
Mit weiteren Identitätsmerkmalen wie einem geklauten Personalausweis werden die Ermittlungsbehörden vor erhebliche Schwierigkeiten gestellt.	140
Über die Vielseitigkeit der Kokospalme gibt es ein Lied.	56
Vanillinzucker gehört einfach dazu.	35
Für die Kosmonauten ist das eine körperliche Belastung.	55
Gute Besserung!	15
Hast du die aktuelle Uhrzeit	28
Das allein scheint schwierig genug zu sein.	43
Hallo zurück	12
Nun versucht man im Hauruckverfahren, alles wieder gerade zu biegen.	68
orte	4
Da kommen die Unschuldslämmer aus dem Sperrbezirk.	50
Hast du dein Diplom schon?	26
Sein Mandat verliert man nicht so leicht.	41
Das ist kein gutes Zeichen für die Bahn.	40
Helga entscheidet sich für die asiatische Reispfanne.	53
Haben Sie ein Herzleiden oder sowas in der Art?	47
Zur Unterstützung neuerer Hardware ist ein aktueller Kernel erforderlich.	73
Können Sie das bitte in einer Klarsichthülle aufbewahren?	57
Vielen Dank für dein Interesse an unserer Studie.	49
Gilt das Rauchverbot eigentlich auch für E-Zigaretten?	54
Die Zeckenimpfung wird nur in Risikogebieten empfohlen.	55
Alle fünf Jahre steht eine Generalüberholung an.	48
"Das ""Farsi"" unterscheidet sich vom älteren, „höfischen“ Dari nur durch Phonetik, Akzentuierung und Silbenstruktur."	114
Was das wieder kostet!	22
Nein, dieser Text ist nicht frei von Vorurteilen.	49
Burkini ist ein Kunstwort aus Burka und Bikini.	47
Mir fehlt etwas.	16
Lautstark regt sich der Barbesucher über die fehlenden Aschenbecher auf.	72
Kroketten, Pommes frites oder Rösti bestehen alle aus Kartoffeln als Grundlage.	79
Eure Satellitenschüssel ist falsch ausgerichtet.	48
Du hast keine Erinnerungen für morgens	38
Hat das eigentlich jemand gelesen?	34
Die Agentur hat sich bewusst für das Tarnmuster entschieden.	60
Am Eingang gibt es eine Ausweiskontrolle.	41
Entschuldigung, ich konnte deine Wahl nicht verstehen.	54
Früh morgens, wenn es noch dunkel ist, verlässt Tess die Wohnung.	65
Wartet noch ein paar Jahre!	27
Er heißt Lindgren, wie die schwedische Kinderbuchautorin.	57
Hau rein!	9
Wenigstens ein kleiner Schluck.	31
Dass ich meistens die Wünsche nicht alle zufriedenstellen kann, das macht mich manchmal etwas traurig, weil viele ja auch herkommen, auf ein Autogramm hoffen.	158
Bisher waren alle Antworten korrekt.	36
Man kann schon verstehen, dass sie vielen unserer Artgenossen unheimlich sind.	78
Das wäre fatal.	15
Ein Strauch hebt sich besonders von den übrigen Sträuchern ab.	62
Die Müritz ist der größte Binnensee in Mecklenburg-Vorpommern.	62
Lachen	6
Dieser Pfaffe hat gar nicht so Unrecht.	39
Erst seit kurzem gibt es in der Wohngemeinschaft einen Putzplan.	64
Fauche mich nicht so an!	24
Das Fest findet am Hauptplatz statt.	36
Die Politik reagiert wie immer zu spät.	39
Können sie mir ihr Passwort geben?	34
Im Grundlagenstreit der Mathematik entspräche der nominalistischen Position die formalistische Richtung.	104
Schluss damit!	14
Und unser Ziel in der Gesundheitsforschung und deshalb haben wir ja auch in der Hightech-Strategie da einen Schwerpunkt gesetzt muss ja sein, auch Rückstände aufzuholen.	169
Musstest du keine Begründung angeben?	37
Sänger der Formation war von zweitausendsieben bis zweitausendvierzehn Thomas Wohlfahrt, im Jahr zweitausenddrei Zweitplatzierter.	130
Wenn das mit den Kindern nicht klappt, mache ich halt Karriere.	63
Reife Leistung!	15
Beim Erzählen seiner Geschichte brach der Junge immer wieder in Tränen aus.	75
Er ging zum Juwelier und ließ die Goldkette schätzen.	53
Fährst du rückwärts gegen einen Baum, verkürzt du so deinen Kofferraum.	71
Ich habe meinen Videorecorder erst kürzlich entsorgt.	53
Ein eingeschworener Kreis verteidigt die letzte Bastion der Freiheit.	69
Das ist hier die Frage.	23
So eine will ich auch.	22
Damit könnte sie John in eine tiefe Lebenskrise gestürzt haben.	63
Der Status von Kinderzimmerchrank ist derzeit hundert.	54
Draußen sieht es sehr nach Regen aus.	37
A V Musik finde mir etwas	25
Man kann studieren, man kann arbeiten in einem Nachbarland der Europäischen Union es gibt Förderprogramme wie LEONARDO und ERASMUS, und es gibt sehr viele Schülerpartnerschaften.	178
Aber da gelten sowieso eigene Regeln.	37
Ein Mann mit großen Ideen ist ein unbequemer Nachbar.	53
Jemand hat alle Löffel verbogen.	32
Sie kann nicht mehr klar denken.	32
Ihrer Nummer zufolge müsste die Autobahn vierzehn eigentlich von Ost nach West verlaufen.	89
Ich habe mich gefreut, dass nicht nur Einzelpersonen mitgemacht haben, sondern auch Organisationen wie zum Beispiel Oxfam oder die Caritas oder die IG Metall.	158
Liste die Gute-Nacht-Geschichten auf	36
Vor Wölfen fliehend konnte er sich gerade noch auf einen Baum retten.	69
Ach nee, da unten ist es ja!	28
Papa, wann sind wir da?	23
Wir sind dann immerhin acht Leute zur Wahl.	43
Viele stehen einer Organspende skeptisch gegenüber.	51
Ich kenne weder die eine noch die andere Bezeichnung.	53
Der Präsident regiert nur noch per Dekret am Parlament vorbei.	62
Und das schon seit Ewigkeiten.	30
Wir stehen noch ganz am Anfang.	31
Seine Behausung ist eher kärglich ausgestattet.	47
Warum setzt ihr nicht einfach ein Doodle auf?	45
Tschö mit Ö!	12
Das hätte ich nicht von dem gedacht.	36
Ohne Bier kann man das alles doch nicht ertragen!	49
Ja, ich fahre gerne in dieses Berufsbildungswerk, weil ich auch zeigen möchte, was möglich ist, wenn Menschen mit Behinderungen einen geeigneten Ausbildungsgang bekommen.	170
Lang lebe die Königin!	22
Vom Kader her steht der Favorit klar fest.	42
Der Geselle sucht den Meister.	30
Er sagt die Wahrheit, wirklich echt ehrlich.	44
Ständig musst du mich berichtigen!	34
Eigentlich wollte ich abnehmen.	31
In der Mitte benötigst du keine Zugentlastung.	46
Ihr bringt mich noch ins Grab mit eurem Couscous.	49
Ein Spruch, den man in jeder Lebenslage gebrauchen kann!	56
Lasst uns was Verrücktes wagen und wahllos Weltkonzerne verklagen!	66
Ja, ist sie.	12
Das Drama würde gar nicht sein, wenn sich alle an die Richtlinien halten würden.	80
Haben Sie mal den Ölstand kontrolliert?	39
Ach, was soll's? Dann hacke ich Holz.	37
Na, wer weiß, was ich meine?	28
Insbesondere im Flugzeugbau und in der Weltraumtechnik sind Aluminium und Duraluminium weit verbreitet.	103
Insgesamt schlägt Annemarie sich ganz wacker.	45
Wenn Sie hier parken, dann zeigen Sie mir Ihren Behindertenausweis!	67
Als ich Bundeskanzlerin wurde, haben nur etwas mehr als ein Drittel eines Jahrgangs ein Hochschulstudium begonnen.	114
Jein.	5
Zufälligkeit auf neunzehn Prozent gesetzt.	42
So ist es zumindest bei Motorrädern üblich.	43
Sie will nicht nur einen Teil, sondern alles für sich.	54
Möchten Sie dazu einen Klacks Remoulade?	40
Sinje Eder hat da eher die gegenteilige Erfahrung gemacht.	58
Von Beruf bin ich Headhunter.	29
Milch aus der Glasflasche schmeckt deutlich besser als aus dem Tetrapack.	73
Klammern Sie sich nicht an diese eine Technologie.	50
Stimmt es, dass Beamte nur schlafen und Däumchen drehen?	56
Guten Tag, vielen Dank für Ihre E-Mail.	39
Statt mit Tablets sollte man Schulen mit Bastelplatinen ausstatten.	67
Die Rechnung von der Telekom wird Herrn Gebhardt noch schockieren.	66
Deswegen landet es in puncto Sicherheit weit abgeschlagen auf dem letzten Platz.	80
Je größer eine Lupe ist, desto leichter kann man mit ihr ein Feuer entfachen.	77
Ist es normal, sich mit seinen Arbeitskollegen besser zu verstehen, als mit seiner Frau?	88
Er führte Regie und schrieb das Drehbuch zum Film.	50
Die Programmbibliothek wird von Universitäten, Forschungseinrichtungen, numerischen Rechenzentren, Finanz- und Industrieunternehmen eingesetzt.	143
Ein Lächeln ist der schönste Lohn, der Freude Wegbegleiter.	59
Wir halten uns an die vom Duden empfohlene Schreibweise.	56
Mama, bist du es wirklich?	26
Wir hatten die Situation und mit der hatte ich persönlich nicht gerechnet , dass wir letztes Jahr mehr Interessenten hatten, als wir Geld hatten.	145
Jetzt wird gefeiert!	20
In Soße zerdrückt oder als Püree schmecken ihm Kartoffeln am besten.	68
Zweieiige Zwillinge sind genauso verschieden wie normale Geschwister.	69
Manche halten selbst dann an ihrem Glauben fest.	48
Bald gibt's Rucola-Salat mit frisch gerösteten Pinienkernen, Cherry-Tomaten und Parmesan.	89
Man gewinnt sein Vertrauen nicht, indem man ihm einfach viel Trinkgeld gibt.	76
Ich treffe mich mit Vertretern der deutschen Minderheit in Polen zum Beispiel, wenn ich nach Polen reise, und rede mit ihnen darüber, wie wir sie unterstützen können.	166
Wie viel Uhr ist es in einer Stunde?	36
Auch wenn alle von Erneuerung reden, wollen sie in Wirklichkeit den Status quo erhalten.	88
Dein Drahtesel ist aber nicht verkehrssicher!	45
Heute ist das Internet schuld.	30
Immer wieder springen auch Nichtschwimmer ins Becken.	53
Entschuldige, ich kann dir dabei nicht helfen.	46
Der Hunger treibt es hinein!	28
Wenn einer nicht zahlen kann, muss er eine Hypothek aufnehmen.	62
Ursprünglich wollte Gina Toningenieurin werden.	47
Soll ich pusten?	16
Ein Spanngurt ist gerissen.	27
Sei nett zu mir, sonst enterbe ich dich!	40
Höhenangst hat man nicht von Geburt an.	39
Wir dürfen gespannt sein, ob wir morgen noch eine Stimme haben.	63
Mit rigorosen Eingriffen hat damals die Deutsch-Sowjetische Aktiengesellschaft Wis­ mut Uranerz abgebaut und eine verstrahlte und nicht mehr lebensfähige Landschaft hinterlassen.	178
Und dann noch das komische Ziepen im Bauch.	43
Aber insgesamt ist die Lebensqualität gestiegen, und deshalb lohnt sich dieser Aufwand im Sinne eines nachhaltigen Wirtschaftens auf jeden Fall.	144
Bald wird es sicher eine Studie geben, die die Gefährlichkeit von Infrarotstrahlung aufzeigt.	93
Ich bin mir nicht sicher wie ich das beantworten soll.	54
möchtest du etwas über den Eifelturm hören	42
Regnet es draußen?	18
Bring bitte erst mal die anderen Dinge zu Ende.	47
Wer seinen Hut trägt wie ein Narr, den erkennt auch das Radar.	62
Wird man dabei geblitzt, muss man das Bußgeld nicht zahlen.	59
Eine Frau ohne Mann ist wie ein Fisch ohne Fahrrad.	51
Wenn Sie es nicht tun, tut es jemand anders.	44
Wie kommt Kuhscheiße aufs Dach?	31
Oder zumindest Leute mit medizinischem Hintergrund.	51
Einen Moment bitte während ich nachsehe	39
Dabei geht es vor allem um Machtdemonstration.	46
Wenn Sie die Türen so zuknallen, können wir morgen gleich wiederkommen.	71
Wie teuer darf eine Klassenfahrt sein?	38
Den ganzen Tag über waren die Wolken so dicht.	46
Ja, warum denn bitteschön nicht?	32
All das ist heute schon technisch möglich.	42
Das heißt, egal welche Art der Behinderung, ob körperlich, ob demenzkrank, immer wird geguckt, was kann die Person aus eigener Kraft leisten, und wo braucht sie Unterstützung.	175
in Berlin bei seinem Onkel Johann Julius Hecker auf und besuchte von siebzehnhundertsiebenundfünfzig die von diesem begründete Ökonomisch-mathematische Realschule.	163
Und dann wird wieder immer nur auf die Linken gezeigt.	54
Ich wähle, sechsundfünfzig	26
Stationen	9
Manche Probanden stellten sich als anfälliger für Sucht heraus als andere.	74
Schließlich gelobt ein Vertreter der Stadt Besserung.	53
Schlaftimmer wurde aktiviert.	29
Nun zeige ich Ihnen die Zimmer.	31
Am Strand von Sansibar sahen sie etliche Pavillons mit Strohdach.	65
Familie Schröder lebt mit zwei Kindern kindergartenfrei.	56
Das Opossum stellt sich nur tot.	32
Noch langweiliger sind nur die Zeitschriften im Wartezimmer.	60
Ja, natürlich!	14
Diese Spießer sollten sich lieber mal an ihre eigene Nase fassen.	65
Die Stimme hört sich an wie die von unserem ehemaligen Datenschutzbeauftragten.	79
Den Ventilator auf aus stellen.	31
Wo gibt es die nicht?	21
Montag	6
Dann kann er sich ja nur noch per Infusion ernähren.	52
Beschwerden von besorgten Bürgern sind an der Tagesordnung.	59
Welche Schuhgröße?	18
In anderen Branchen ist dies längst gang und gäbe.	50
Essen zubereiten oder kochen liegt im Auge des Betrachters.	59
Die Wachhunde haben etwas gewittert.	36
Sandalen zählen nicht als festes Schuhwerk.	43
Baumkuchen vertrocknet schnell, wenn man ihn lange herumstehen lässt.	69
Um Weihnachten herum ist stets die ungesündeste Zeit des Jahres.	64
Was tut man mit einer Kanne und liegt nördlich von Frankfurt?	61
Überall Löcher, wohin das Auge auch reicht.	43
Muss denn immer alles erst auf den letzten Drücker fertig werden?	65
Ich fasse zusammen.	19
So einen Wink mit dem Zaunpfahl kann man doch nicht übersehen.	62
Mit dem Meridian kommst du bis nach Kufstein.	45
Er ist eine wahre Kämpfernatur.	31
Dann werden die Stinktiere eben woanders einquartiert.	54
Vielleicht reichen die Taler wenigstens für ein gebrauchtes Gebüsch.	68
In einem Rechtsstaat wird im Zweifel für den Angeklagten geurteilt.	67
Der Kerl ist dufte.	19
Pegasus ist die lateinische Schreibweise, Pegasos die griechische.	66
Aus Angst vor drohenden Kompatibilitätsproblemen installieren viele Anwender keine Updates.	91
Formation einnehmen!	20
Zimtzicken und Muttersöhne.	27
Dann kommt er auch auf den Dönerspieß.	38
Schon wieder ein Bürgerbegehren.	32
Auf dieser Karte sind alle Sammelobjekte eingezeichnet.	55
Offenbar sieht die Firma in Praktikanten vor allem billige Arbeitskräfte.	73
Diesen Vorgang nennt man Spaghettisierung oder auch Spaghettifizierung.	71
Deine Erklärung erweckt den Anschein, als hätte ein Mensch die Osmose erfunden.	79
Gute Nacht ihr Lieben, bis morgen.	34
Wird Artikel Dreizehn den Einsatz von Upload-Filtern de facto erfordern?	72
Können die Medien bitte mal aufhören, ständig Plastikverzicht mit Klimaschutz zu verwechseln?	93
Zukünftige Generationen werden uns als bedeutende Vordenker verehren.	69
Sind wir jetzt schon da angelangt?	34
Auch wenn Mozartkugeln etwas Edles sind, schmecken sie scheußlich.	66
Im ganzen Erdgeschoss riecht es nach angebranntem Toastbrot.	60
Ist in der Schüssel noch eine Apfelsine?	40
Wieso muss bei dir immer alles perfekt sein?	44
Emos waren früher die Grufties.	31
Wie kann er dem Russen daraus einen Vorwurf machen?	51
Sie lobte ihren Lehrling in den höchsten Tönen.	47
Wenigstens den Aufbau einer Webadresse sollte man kennen.	57
Portugal hat immer so ein Losglück!	35
Nein, das kann man nicht schaffen.	34
Deshalb muss immer wieder darüber gesprochen werden, dass es hier keine antisemitischen Tendenzen gibt, aber wir haben dieses Ziel noch nicht erreicht.	151
Um die Ausfallzeiten zu verkürzen, wird Tag und Nacht gearbeitet.	65
auf Spotify	11
Hattest du hier nicht irgendwo Chlorreiniger im Schrank?	56
Wie klettert man ins Kanu, ohne es umzuwerfen?	46
Doch den bejahrten Magier konnte er mit seinem Unsichtbarkeitsmantel nicht täuschen.	84
Eigentlich kommt sie uns gerade recht.	38
Man kann dann auch nicht mehr mitreden beim Austausch mit anderen.	66
Irgendwie kommt sie heute nicht auf Trab.	41
Das würde der Überbevölkerung entgegenwirken.	45
Schlussendlich nahm Bertold doch das Weitwinkelobjektiv.	56
Dir werd ich's zeigen.	22
Meinen Sie das ernst?	21
Soll sich doch der Vermieter darum kümmern!	43
Sprechen Sie nicht darüber mit ihm.	35
Es hat mir gezeigt, dass ich wieder etwas fühle.	48
Wenn Sie den Computer ständig anniesen, kann der beste Virenschutz nichts ausrichten.	85
Mittleres Frühlingsgrün,	24
Ihr solltet geschwind gen Hildesheim aufbrechen.	48
Für Päckchen gibt es keine Sendungsverfolgung und keinen Versicherungsschutz.	77
Und jetzt müssen die Weichen für sie gestellt werden.	53
Du kannst den Grundriss einfach abpausen.	41
In naher Zukunft ist eher mit Evolution statt mit Revolution zu rechnen.	72
Das vierjährige Kind kann bereits seinen Namen schreiben.	57
Da sollte man schon genau drauf achten.	39
Hoffentlich überzieht mein Vorredner nicht wieder.	50
Curry wird gerne als Topping verwendet.	39
Eigentlich wird so etwas immer über interne Absprachen geregelt.	64
Die angriffslustige Linksextreme prügelt sich gerne mit Neonazis.	65
Schauen Sie im Freibad auf die Kinder, nicht auf das Smartphone!	64
Und da ließ Mariechen Mariechen mal riechen.	44
Beistand vom Nachbarland ist nicht zu erwarten.	47
Wer weiß es?	12
Die Auflösung deines aktiven Displays ist neunhundert zu sechshundert	69
Semmeln ist ein bayrisches Wort für Brötchen.	45
Und es müsste mal jemand den Seifenspender nachfüllen.	54
Wie hoch ist euer monatlicher Preis für den Strom?	50
Aber sobald sie hört, dass es um Technik geht, schaltet sie ab.	63
Wir hatten ja nix, damals.	26
Wer ist nur diese Frau Mustermann?	34
Ich konnte keine Wolfram Alpha-Abfragen zum Senden finden.	58
Dunkles Lachsrosa,	18
Nehmen Sie die Warnung ernst.	29
Und wir wollen natürlich gemeinsam die großen Gefährdungen für unsere Welt bekämpfen, wie zum Beispiel den Klimawandel, der gerade in Afrika ganz schreckliche Schäden anrichtet.	177
Die Partitur ist ein guter Anfang.	34
Oh, der Schläfer ist erwacht!	29
Nein, nein und nochmals nein!	29
Ich bin ganz hin und weg!	25
Hier sind Schwerpunktbereiche natürlich die Klimaforschung, die Forschung für mehr Energieeffizienz, die medizinische Forschung und die Forschung in der Medizintechnik.	168
Alle Größen aus Hollywood werden dabei sein.	44
Aber schauen wir mal, ich werde mir alles angucken und ganz, ganz fest mit vielen, vielen anderen die Daumen drücken.	117
Schläfst du eigentlich auch mal?	32
Wenn man nicht aufpasst, kann das ganz böse ins Auge gehen.	59
Zu seinen und George Washingtons Ehren wurde der nationale Feiertag „Presidents Day“ eingeführt.	96
Es heißt nicht “Was“ sondern “Wie bitte“	40
Juristisch ist ein Missbrauch damit ausgeschlossen.	51
Grausame Experimente des Mittelalters zeigen, dass Zuneigung und Liebe für Säuglinge überlebenswichtig sind.	108
Striptease klingt doch viel besser als Entkleidungsnummer.	58
Der Test besteht aus Lückentexten und Aufgaben zum Ankreuzen.	61
Man löst das Problem nicht, indem man seine Abhängigkeit zu einem anderen Anbieter verschiebt.	94
Es gibt dort auch Erfolge, aber es gibt dort auch eine sehr gemeinsame Herangehensweise zwischen den nordrhein-westfälischen Sicherheitsbehörden und den Bundesbehörden.	168
Warum hat mir das niemand gesagt?	33
Die Bundesregierung hat auf die internationale Finanzmarktkrise schnell und entschlossen reagiert – durch ein umfassendes Stabilisierungspaket.	143
Zwei exakt gleiche Menschen können sich nicht gegenseitig ergänzen.	67
Sie haben richtig geraten!	26
Am nächsten Donnerstag erinnert die Bundesregierung an ein Ereignis, das von wegweisender Bedeutung für die Entwicklung der Bundesrepublik Deutschland war.	155
Im Brennpunkt wird es so heiß, dass das Papier Feuer fängt.	59
Oder etwa nicht?	16
Was soll ich mir noch alles merken?	35
Was bitte schön befähigt ihren Gatten zu diesem Amt?	52
Auf die Schelte vom Schreihals nebenan musste sie nicht lange warten.	69
Menschenansammlungen verhalten sich immer so dumm wie ihr dümmstes Mitglied.	76
Der Vorwurf lautet Beihilfe zum Mord in mindestens acht Fällen.	63
So ein schmaler Typ trägt dich nicht auf den Schultern.	55
Ein Lasermikrofon findet man bei jedem gut sortierten Agentenausstatter.	72
Ja, aber das Gummi ist doch schon total ausgeleiert.	52
nenne Desktop Kanäle mit ungelesenen Nachrichten	48
Ich habe mich allen Initiativen von Barack Obama angeschlossen und auch die ganze Bundesregierung , dass wir auf eine atomwaffenfreie Welt hinarbeiten.	151
Wie oft muss man die Blumen gießen?	35
Infraschall hört man nicht bewusst.	35
Verflucht, der Computer hat recht!	34
Handelt es sich um Punktsymmetrie oder Achsensymmetrie?	55
Helligkeit verringern	21
Das heißt, ich würde sehr schnell ein Erneuerbare Energien-Gesetz umsetzen, und ich hoffe, wir haben dazu auch die Chancen.	123
Wieso haben alle meine Ausdrucke Streifen?	42
Ein Quadrat mit einer Seitenlänge von hundert Metern hat eine Fläche von einem Hektar.	86
Es tut mir schrecklich leid, Sir.	33
